element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ar,1,"=""742.5294""","=""""","=""742.52943""","=""""","=""10""","=""3.1e+05""",D,"=""13.30222747""","=""14.97152236""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""3""",,"=""T1218n""","=""L2634""",
N,1,"=""""","=""""","=""742.8753""","=""""","=""""","=""9.06e+05""",D+,"=""12.0001429""","=""13.6686606""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""1/2""",,"=""u18,LS""","=""""",
Ar,1,"=""743.5368""","=""""","=""743.53680""","=""""","=""25""","=""9.0e+05""",D+,"=""13.17177770""","=""14.83881100""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
Ar,1,"=""743.6297""","=""""","=""743.62965""","=""""","=""10""","=""2.7e+05""",D,"=""13.07571571""","=""14.74254085""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
N,1,"=""""","=""""","=""743.6545""","=""""","=""""","=""1.4e-03""",D,"=""10.6899808""","=""12.3567502""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""",M1,"=""T7370""","=""""",
N,1,"=""""","=""""","=""743.6813""","=""""","=""""","=""5.0e-04""",D,"=""10.6899808""","=""12.3566901""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""",M1,"=""T7370""","=""""",
N,1,"=""744.229""","=""""","=""744.2298""","=""""","=""785""","=""1.19e+07""",B+,"=""10.3300944""","=""11.9955753""","=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""",,"=""T7370""","=""L3513""",
N,1,"=""""","=""""","=""744.2621""","=""""","=""""","=""9.01e+04""",D+,"=""12.0001429""","=""13.6655516""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""3/2""",,"=""u18,LS""","=""""",
N,1,"=""""","=""""","=""744.7815""","=""""","=""""","=""1.49e+04""",B,"=""10.3358956""","=""12.0001429""","=""2s2.2p2.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""",,"=""T7370""","=""""",
N,1,"=""""","=""""","=""744.8262""","=""""","=""""","=""1.07e+05""",C,"=""12.0096116""","=""13.6737591""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""5/2""",,"=""u18,LS""","=""""",
N,1,"=""746.831""","=""""","=""746.8312""","=""""","=""900""","=""1.96e+07""",B+,"=""10.3358956""","=""11.9955753""","=""2s2.2p2.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""",,"=""T7370""","=""L3513""",
Ar,1,"=""""","=""""","=""747.11636""","=""""","=""""","=""2.20e+04""",B,"=""11.62359272""","=""13.28263902""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""",,"=""T5223""","=""""",
Ar,1,"=""""","=""""","=""748.433""","=""""","=""""","=""3.4e+05""",D+,"=""13.15314387""","=""14.809272""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[5/2]*""","=""2""",,"=""T1218n""","=""""",
N,1,"=""""","=""""","=""748.5178""","=""""","=""""","=""7.97e+05""",D+,"=""12.0096116""","=""13.6655516""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2P""","=""3/2""",,"=""u18,LS""","=""""",
Ar,1,"=""750.3869""","=""""","=""750.38680""","=""""","=""20000""","=""4.5e+07""",B,"=""11.82807116""","=""13.47988682""","=""3s2.3p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""0""",,"=""T5223""","=""L2634""",
N,1,"=""""","=""""","=""750.7609""","=""""","=""""","=""2.30e+05""",C+,"=""12.0001429""","=""13.6511356""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",,"=""T6340""","=""""",
Ar,1,"=""""","=""""","=""751.04080""","=""""","=""""","=""4.5e+05""",D,"=""13.30222747""","=""14.95260474""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",,"=""T1164n""","=""""",
Ar,1,"=""751.4652""","=""""","=""751.46512""","=""""","=""15000""","=""4.0e+07""",B,"=""11.62359272""","=""13.27303810""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""",,"=""T5223""","=""L2634""",
N,1,"=""""","=""""","=""754.6209""","=""""","=""""","=""2.85e+06""",B,"=""12.0001429""","=""13.6426905""","=""2s2.2p2.(3P).3p""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""1/2""",,"=""T6340""","=""""",
N,1,"=""""","=""""","=""755.0914""","=""""","=""""","=""1.79e+06""",B,"=""12.0096116""","=""13.6511356""","=""2s2.2p2.(3P).3p""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",,"=""T6340""","=""""",
N,1,"=""""","=""""","=""758.7571""","=""""","=""""","=""7.01e+05""",D+,"=""11.9955753""","=""13.6291690""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""5/2""",,"=""T5723LS""","=""""",
N,1,"=""760.880""","=""""","=""""","=""""","=""185""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L3513""",
Ar,1,"=""""","=""""","=""761.83441""","=""""","=""""","=""2.9e+05""",D,"=""13.32785705""","=""14.95485204""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[5/2]*""","=""2""",,"=""T1218n""","=""""",
N,1,"=""""","=""""","=""762.8180""","=""""","=""""","=""6.90e+05""",D+,"=""11.9955753""","=""13.6204726""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""3/2""",,"=""T5723LS""","=""""",
Ar,1,"=""""","=""""","=""762.88816""","=""""","=""""","=""2.9e+05""",D,"=""13.32785705""","=""14.95260474""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<1/2>).4d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""""",
Ar,1,"=""763.5106""","=""""","=""763.51054""","=""""","=""25000""","=""2.45e+07""",B,"=""11.54835442""","=""13.17177770""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""",,"=""T5223""","=""L2634""",
B,2,"=""""","=""""","=""763.862""","=""0.023""","=""""","=""9.5e+06""",C,"=""21.268988""","=""22.89166""","=""1s2.2s.4p""","=""3P*""","=""0""","=""1s2.2s.5d""","=""3D""","=""1""",,"=""u27,LS""","=""""",
B,2,"=""""","=""""","=""763.862""","=""0.018""","=""""","=""1.28e+07""",C,"=""21.268988""","=""22.89166""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2s.5d""","=""3D""","=""2""",,"=""u27,LS""","=""""",
B,2,"=""""","=""""","=""763.862""","=""0.023""","=""""","=""7.12e+06""",C,"=""21.268988""","=""22.89166""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2s.5d""","=""3D""","=""1""",,"=""u27,LS""","=""""",
B,2,"=""""","=""""","=""763.862""","=""0.012""","=""""","=""1.71e+07""",C,"=""21.268988""","=""22.89166""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""3""",,"=""u27,LS""","=""""",
B,2,"=""""","=""""","=""763.862""","=""0.013""","=""""","=""4.27e+06""",C,"=""21.268988""","=""22.89166""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""2""",,"=""u27,LS""","=""""",
B,2,"=""""","=""""","=""763.862""","=""0.018""","=""""","=""4.74e+05""",C,"=""21.268988""","=""22.89166""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""1""",,"=""u27,LS""","=""""",
N,1,"=""""","=""""","=""765.4044""","=""""","=""""","=""6.83e+05""",D+,"=""11.9955753""","=""13.6149817""","=""2s2.2p2.(3P).3p""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""4P""","=""1/2""",,"=""T5723LS""","=""""",
Ar,1,"=""""","=""""","=""767.00571""","=""""","=""""","=""2.8e+05""",D,"=""13.09487256""","=""14.71089810""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""""",
N,1,"=""""","=""""","=""770.351""","=""""","=""""","=""6.93e+05""",C,"=""13.3392701""","=""14.94828""","=""2s2.2p2.(3P).4p""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",,"=""u18,LS""","=""""",
Ar,1,"=""""","=""""","=""770.482""","=""""","=""""","=""6.3e+04""",D,"=""13.17177770""","=""14.780512""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""",,"=""T1218n""","=""""",
Ar,1,"=""772.3761""","=""""","=""772.37600""","=""""","=""15000""","=""5.2e+06""",B+,"=""11.54835442""","=""13.15314387""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""",,"=""T5223""","=""L2634""",
Ar,1,"=""772.4207""","=""""","=""772.42067""","=""""","=""10000""","=""1.17e+07""",B+,"=""11.72316039""","=""13.32785705""","=""3s2.3p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""0""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""",,"=""T5223""","=""L2634""",
N,1,"=""""","=""""","=""772.721""","=""""","=""""","=""1.37e+06""",C,"=""13.3442064""","=""14.94828""","=""2s2.2p2.(3P).4p""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",,"=""u18,LS""","=""""",
Ar,1,"=""""","=""""","=""779.85609""","=""""","=""""","=""8.7e+04""",D+,"=""13.15314387""","=""14.74254085""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""""",
Ar,1,"=""""","=""""","=""786.81945""","=""""","=""""","=""3.50e+05""",C,"=""13.27303810""","=""14.84836899""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""T1218n""","=""""",
N,1,"=""""","=""""","=""788.6224""","=""""","=""""","=""6.86e+05""",C,"=""12.1219574""","=""13.6936867""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",,"=""u18,LS""","=""""",
Ar,1,"=""789.1075""","=""""","=""789.10751""","=""""","=""10""","=""9.5e+05""",C,"=""13.17177770""","=""14.74254085""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""L2634""",
N,1,"=""""","=""""","=""789.3976""","=""""","=""""","=""8.21e+05""",C,"=""12.1263787""","=""13.6965647""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""5/2""",,"=""u18,LS""","=""""",
N,1,"=""""","=""""","=""789.8982""","=""""","=""""","=""2.82e+07""",C,"=""12.3566901""","=""13.9258810""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(1D).3p""","=""2P*""","=""3/2""",,"=""T5714n""","=""""",
N,1,"=""""","=""""","=""789.9284""","=""""","=""""","=""3.28e+06""",C,"=""12.3567502""","=""13.9258810""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(1D).3p""","=""2P*""","=""3/2""",,"=""T5714n""","=""""",
N,1,"=""""","=""""","=""790.8471""","=""""","=""""","=""1.36e+05""",C,"=""12.1263787""","=""13.6936867""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2D""","=""3/2""",,"=""u18,LS""","=""""",
N,1,"=""""","=""""","=""791.5419""","=""""","=""""","=""3.13e+07""",C,"=""12.3567502""","=""13.9226824""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(1D).3p""","=""2P*""","=""1/2""",,"=""T5714n""","=""""",
Ar,1,"=""""","=""""","=""791.64418""","=""""","=""""","=""1.2e+05""",D+,"=""13.28263902""","=""14.84836899""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""T1218n""","=""""",
Ar,1,"=""794.8176""","=""""","=""794.81759""","=""""","=""20000""","=""1.86e+07""",B,"=""11.72316039""","=""13.28263902""","=""3s2.3p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""0""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""",,"=""T5223""","=""L2634""",
Ar,1,"=""""","=""""","=""796.50647""","=""""","=""""","=""3.4e+04""",E,"=""13.28263902""","=""14.83881100""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",,"=""T1203""","=""""",
Ar,1,"=""800.6157""","=""""","=""800.61562""","=""""","=""20000""","=""4.9e+06""",C+,"=""11.62359272""","=""13.17177770""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""",,"=""T5223""","=""L2634""",
Ar,1,"=""801.4786""","=""""","=""801.47854""","=""""","=""25000""","=""9.3e+06""",B,"=""11.54835442""","=""13.09487256""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""",,"=""T5223""","=""L2634""",
Ar,1,"=""""","=""""","=""801.67376""","=""""","=""""","=""4.2e+03""",E,"=""13.30222747""","=""14.84836899""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""T1203""","=""""",
Ar,1,"=""""","=""""","=""803.72188""","=""""","=""""","=""3.59e+05""",C,"=""13.47988682""","=""15.02208834""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""0""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""""",
Ar,1,"=""""","=""""","=""804.6118""","=""""","=""""","=""1.12e+06""",C,"=""13.15314387""","=""14.6936397""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""0""",,"=""T1218n""","=""""",
Ar,1,"=""805.3308""","=""""","=""805.33084""","=""""","=""7""","=""8.6e+05""",C,"=""13.17177770""","=""14.71089810""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[1/2]*""","=""1""",,"=""T1218n""","=""L2634""",
B,2,"=""""","=""""","=""806.428""","=""0.013""","=""""","=""1.8e+04""",D,"=""22.977146""","=""24.514173""","=""1s2.2s.5d""","=""1D""","=""2""","=""1s2.2p.3d""","=""1D*""","=""2""",,"=""u27""","=""""",
Ar,1,"=""""","=""""","=""806.66043""","=""""","=""""","=""1.4e+05""",D+,"=""13.30222747""","=""14.83881100""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""""",
Ar,1,"=""810.3693""","=""""","=""810.36921""","=""""","=""20000""","=""2.50e+07""",B+,"=""11.62359272""","=""13.15314387""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[3/2]""","=""1""",,"=""T5223""","=""L2634""",
N,1,"=""""","=""""","=""810.5668""","=""""","=""""","=""2.36e+05""",D+,"=""12.1219574""","=""13.6511356""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",,"=""u18,LS""","=""""",
Ar,1,"=""811.5311""","=""""","=""811.53109""","=""""","=""35000""","=""3.3e+07""",B,"=""11.54835442""","=""13.07571571""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""3""",,"=""T5223""","=""L2634""",
N,1,"=""""","=""""","=""812.9172""","=""""","=""""","=""1.17e+06""",D+,"=""12.1263787""","=""13.6511356""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",,"=""u18,LS""","=""""",
N,1,"=""""","=""""","=""815.0682""","=""""","=""""","=""9.29e+05""",D+,"=""12.1219574""","=""13.6426905""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""1/2""",,"=""u18,LS""","=""""",
Ar,1,"=""""","=""""","=""815.18675""","=""""","=""""","=""3.3e+04""",E,"=""13.32785705""","=""14.84836899""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""1""",,"=""T1203""","=""""",
N,1,"=""""","=""""","=""816.6233""","=""""","=""""","=""1.32e+07""",C,"=""12.3566901""","=""13.8745272""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(3P).5p""","=""2D*""","=""5/2""",,"=""u18,LS""","=""""",
N,1,"=""""","=""""","=""816.6557""","=""""","=""""","=""9.39e+05""",C,"=""12.3567502""","=""13.8745272""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(3P).5p""","=""2D*""","=""5/2""",,"=""u18,LS""","=""""",
N,1,"=""""","=""""","=""817.4448""","=""""","=""""","=""4.60e+05""",D+,"=""12.1263787""","=""13.6426905""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""1/2""",,"=""u18,LS""","=""""",
N,1,"=""818.487""","=""""","=""818.4861""","=""""","=""400""","=""8.21e+06""",B+,"=""10.3300944""","=""11.8444770""","=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""",,"=""T7370""","=""L3513""",
N,1,"=""818.802""","=""""","=""818.8012""","=""""","=""400""","=""1.25e+07""",B+,"=""10.3259087""","=""11.8397086""","=""2s2.2p2.(3P).3s""","=""4P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""",,"=""T7370""","=""L3513""",
N,1,"=""820.036""","=""""","=""820.0357""","=""""","=""250""","=""4.68e+06""",B+,"=""10.3259087""","=""11.8374298""","=""2s2.2p2.(3P).3s""","=""4P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""",,"=""T7370""","=""L3513""",
N,1,"=""""","=""""","=""820.1437""","=""""","=""""","=""1.39e+06""",C,"=""12.3566901""","=""13.8680121""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""","=""2s2.2p2.(3P).5p""","=""2D*""","=""3/2""",,"=""u18,LS""","=""""",
N,1,"=""""","=""""","=""820.1763""","=""""","=""""","=""1.25e+07""",C,"=""12.3567502""","=""13.8680121""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""","=""2s2.2p2.(3P).5p""","=""2D*""","=""3/2""",,"=""u18,LS""","=""""",
Ar,1,"=""""","=""""","=""820.34348""","=""""","=""""","=""1.6e+05""",E,"=""13.32785705""","=""14.83881100""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",,"=""T1203""","=""""",
N,1,"=""821.072""","=""""","=""821.0715""","=""""","=""300""","=""5.23e+06""",B+,"=""10.3300944""","=""11.8397086""","=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""",,"=""T7370""","=""L3513""",
B,1,"=""""","=""""","=""821.1789""","=""0.0004""","=""""","=""2.28e+05""",C,"=""5.9334881""","=""7.4429049""","=""2s.2p2""","=""2D""","=""5/2""","=""2s2.4f""","=""2F*""","=""5/2""",,"=""T7192""","=""""",
B,1,"=""821.183""","=""0.005""","=""821.1786""","=""0.0004""","=""60""","=""3.4e+06""",C,"=""5.9334881""","=""7.4429055""","=""2s.2p2""","=""2D""","=""5/2""","=""2s2.4f""","=""2F*""","=""7/2""",,"=""T7192""","=""L694""",
B,1,"=""821.204""","=""0.005""","=""821.2002""","=""0.0004""","=""50""","=""3.20e+06""",C,"=""5.9335273""","=""7.4429049""","=""2s.2p2""","=""2D""","=""3/2""","=""2s2.4f""","=""2F*""","=""5/2""",,"=""T7192""","=""L694""",
N,1,"=""821.634""","=""""","=""821.6336""","=""""","=""570""","=""2.26e+07""",B+,"=""10.3358956""","=""11.8444770""","=""2s2.2p2.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p2.(3P).3p""","=""4P*""","=""5/2""",,"=""T7370""","=""L3513""",
N,1,"=""822.314""","=""""","=""822.3128""","=""""","=""400""","=""2.62e+07""",B+,"=""10.3300944""","=""11.8374298""","=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""","=""2s2.2p2.(3P).3p""","=""4P*""","=""1/2""",,"=""T7370""","=""L3513""",
N,1,"=""824.239""","=""""","=""824.2389""","=""""","=""400""","=""1.31e+07""",B+,"=""10.3358956""","=""11.8397086""","=""2s2.2p2.(3P).3s""","=""4P""","=""5/2""","=""2s2.2p2.(3P).3p""","=""4P*""","=""3/2""",,"=""T7370""","=""L3513""",
Ar,1,"=""826.4522""","=""""","=""826.45215""","=""""","=""10000""","=""1.53e+07""",B+,"=""11.82807116""","=""13.32785705""","=""3s2.3p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[1/2]""","=""1""",,"=""T5223""","=""L2634""",
B,2,"=""""","=""""","=""833.09""","=""0.03""","=""""","=""2.0e+05""",D,"=""22.76583""","=""24.25367""","=""1s2.2s.5p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3P""","=""2""",,"=""u27,LS""","=""""",
B,2,"=""""","=""""","=""833.09""","=""0.03""","=""""","=""6.4e+04""",D,"=""22.76583""","=""24.25367""","=""1s2.2s.5p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3P""","=""2""",,"=""u27,LS""","=""""",
B,2,"=""""","=""""","=""833.84""","=""0.04""","=""""","=""8.6e+04""",D,"=""22.76583""","=""24.25233""","=""1s2.2s.5p""","=""3P*""","=""0""","=""1s2.2p.3p""","=""3P""","=""1""",,"=""u27,LS""","=""""",
B,2,"=""""","=""""","=""833.84""","=""0.03""","=""""","=""6.4e+04""",D,"=""22.76583""","=""24.25233""","=""1s2.2s.5p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3P""","=""1""",,"=""u27,LS""","=""""",
B,2,"=""""","=""""","=""833.840""","=""0.021""","=""""","=""1.1e+05""",D,"=""22.76583""","=""24.25233""","=""1s2.2s.5p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3P""","=""1""",,"=""u27,LS""","=""""",
B,2,"=""""","=""""","=""834.29""","=""0.03""","=""""","=""2.6e+05""",D,"=""22.76583""","=""24.25152""","=""1s2.2s.5p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3P""","=""0""",,"=""u27,LS""","=""""",
Ar,1,"=""""","=""""","=""838.473""","=""""","=""""","=""2.4e+05""",D,"=""13.30222747""","=""14.780512""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[7/2]*""","=""3""",,"=""T1218n""","=""""",
Ar,1,"=""839.227""","=""""","=""""","=""""","=""20""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""L2131""",
Ar,1,"=""840.8210""","=""""","=""840.82085""","=""""","=""15000""","=""2.23e+07""",B+,"=""11.82807116""","=""13.30222747""","=""3s2.3p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""2""",,"=""T5223""","=""L2634""",
Ar,1,"=""842.4648""","=""""","=""842.46473""","=""""","=""20000""","=""2.15e+07""",B+,"=""11.62359272""","=""13.09487256""","=""3s2.3p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""1""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""",,"=""T5223""","=""L2634""",
Ar,1,"=""""","=""""","=""849.03066""","=""""","=""""","=""9.6e+04""",D,"=""13.28263902""","=""14.74254085""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).4d""","=""2[3/2]*""","=""2""",,"=""T1218n""","=""""",
Ar,1,"=""852.1442""","=""""","=""852.14411""","=""""","=""15000""","=""1.39e+07""",B,"=""11.82807116""","=""13.28263902""","=""3s2.3p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""","=""3s2.3p5.(2P*<1/2>).4p""","=""2[3/2]""","=""1""",,"=""T5223""","=""L2634""",
N,1,"=""856.774""","=""""","=""856.7735""","=""""","=""500""","=""4.86e+06""",B+,"=""10.6796703""","=""12.1263787""","=""2s2.2p2.(3P).3s""","=""2P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""3/2""",,"=""T7370""","=""L3513""",
N,1,"=""859.400""","=""""","=""859.4000""","=""""","=""570""","=""2.09e+07""",B+,"=""10.6796703""","=""12.1219574""","=""2s2.2p2.(3P).3s""","=""2P""","=""1/2""","=""2s2.2p2.(3P).3p""","=""2P*""","=""1/2""",,"=""T7370""","=""L3513""",
